ID,Name,Industry,Inception,Employees,State,City,Revenue,Expenses,Profit,Growth
1,Over-Hex,Software,0.4666666666666667,0.05970149253731343,TN,Franklin,0.3929447660182312,0.10822662766011673,0.46310907617324787,0.6666666666666666
2,Unimattax,IT Services,0.6666666666666666,0.08706467661691543,PA,Newtown Square,0.6098238869941797,0.07485759949954375,0.7156998952698358,0.696969696969697
3,Greenfax,Retail,0.8666666666666667,0.06716417910447761,SC,Greenville,0.3960359829769543,0.09940847647783072,0.4711373405218117,0.5757575757575758
4,Blacklane,IT Services,0.8,0.16169154228855723,CA,Orange,0.6770514601387961,0.46586693637151033,0.5809675969773344,0.6666666666666666
5,Yearflex,Software,0.9333333333333333,0.10945273631840796,WI,Madison,0.33704217622474925,0.4396176012442761,0.22667145893738247,0.6666666666666666
6,Indigoplanet,IT Services,0.9333333333333333,0.14676616915422885,NJ,Manalapan,0.5491915274872243,0.4653017370608635,0.4427957835536122,0.7575757575757576
7,Treslam,Financial Services,0.6666666666666666,0.2860696517412935,MO,Clayton,0.17781579100459619,0.2100997939928701,0.17605310853831696,0.6060606060606061
8,Rednimdox,Construction,0.9333333333333333,0.1791044776119403,NY,Woodside,0.36143092430516083,0.4539463690924133,0.24547897079461978,0.3939393939393939
9,Lamtone,IT Services,0.6666666666666666,0.13432835820895522,CA,San Ramon,0.49670246827754055,0.6549126729780079,0.2853088563895485,1
10,Stripfind,Financial Services,0.7333333333333333,0.05970149253731343,FL,Boca Raton,0.5253568904975755,0.0863413707814736,0.618127123637765,0.696969696969697
11,Canecorporation,Health,0.8666666666666667,0.012437810945273632,NY,New York,0.4386274906587624,0.7681695029974563,0.16229954822239578,0.30303030303030304
12,Mattouch,IT Services,0.9333333333333333,0.012437810945273632,WA,Bellevue,0.6103441045894196,0.7516403089156948,0.3570413197258581,0.8787878787878788
13,Techdrill,Health,0.6666666666666666,0.01990049751243781,MS,Flowood,0.4374750617467396,0.7522517824514858,0.16950026209650748,0.3333333333333333
14,Techline,IT Services,0.4666666666666667,0.15920398009950248,CA,San Ramon,0.6038950785543088,0.5515197099086191,0.4562768372401292,0.7878787878787878
17,Ganzlax,IT Services,0.8,0.18407960199004975,NJ,Iselin,0.6090547499606245,0.2072412113958809,0.644600497473702,0.6363636363636364
18,Trantraxlax,Government Services,0.8,0.0845771144278607,VA,Suffolk,0.46322540716501487,0.5683718020603165,0.2949873961617447,0.30303030303030304
19,E-Zim,Retail,0.6,0.7935323383084577,OH,Monroe,0.4461091919259986,0.4791987142915952,0.3237817934341192,0.48484848484848486
20,Daltfase,Software,0.8,0.19154228855721392,NC,Durham,0.4292964661550167,0.6256918788326269,0.22781819893179137,0.6060606060606061
21,Hotlane,Government Services,0.8666666666666667,0.21393034825870647,AL,Huntsville,0.3075253973424095,0.573611923917819,0.12358354567451843,0.15151515151515152
23,Lambam,IT Services,0.8666666666666667,0.5199004975124378,SC,Columbia,0.5063713763873179,0.43866463822800567,0.4105601361296945,0.696969696969697
24,Quozap,Software,0.3333333333333333,0.04975124378109453,NJ,Collingswood,0.3238537515193248,0.709819441650909,0.06897101583487986,0.696969696969697
25,Tampware,Construction,0.8,0.029850746268656716,TX,Houston,0.39802403424314425,0.29006042923480924,0.37209636216120207,0.42424242424242425
26,Dalthow,Health,0.06666666666666667,0.0472636815920398,GA,Dacula,0.4488260284423,0.7825350450642512,0.1657195985943733,0.30303030303030304
28,Unadex,Software,0.9333333333333333,0.6940298507462687,NC,Cary,0.169996055938586,0.23671380678845946,0.15345820997519571,0.6666666666666666
29,Groovecane,Construction,0.8,0.03980099502487562,UT,South Jordan,0.24909221003313553,0.35641613583252285,0.1755835686635377,0.5454545454545454
30,Tambase,Software,0.7333333333333333,0.06965174129353234,AZ,Scottsdale,0.36577439828531955,0.2372872802983043,0.36518100491075817,0.7272727272727273
31,Georedfase,IT Services,0.6,0.04477611940298507,VA,Vienna,0.5672031417918615,0.07547979884910996,0.6692115438709648,0.5757575757575758
32,Konktraxbam,Software,0.8,0.004975124378109453,WI,Franklin,0.4840743626295625,0.47104975173827135,0.3692232227265107,0.6666666666666666
33,Stanquote,IT Services,0.8,0.3283582089552239,IL,Des Plaines,0.6801459813378509,0.031012617949475695,0.815130439912234,0.8787878787878788
34,Lexiholding,Health,0.8,0.022388059701492536,CA,Newport Beach,0.23830987306009802,0.4950353272553041,0.09033020039267847,0.30303030303030304
35,Mediahex,IT Services,0.4,0.06965174129353234,TX,Houston,0.6476738098001165,0.36921530048571594,0.6004523631735864,0.6666666666666666
36,Triojob,Financial Services,0.8,0.07960199004975124,TX,Dallas,0.37888201929536175,0.015566016004752863,0.4970614719869041,0.6363636363636364
37,D-Zoocare,Financial Services,0.7333333333333333,0.24129353233830847,WA,Seattle,0.3663562950334164,0.2425735742303437,0.3630053436457158,0.48484848484848486
38,Zun-Trax,Retail,0.9333333333333333,0.05472636815920398,SC,Columbia,0.395330978244381,0.44603408949639445,0.28639226814218577,0.45454545454545453
39,Biotain,Construction,0.8666666666666667,0.1517412935323383,IA,Davenport,0.4909713635508448,0.481135591958173,0.37133929688735184,0.48484848484848486
40,Newjofix,Financial Services,0.7333333333333333,0.22139303482587064,CA,West Hollywood,0.5258821645818078,0.1372999163284375,0.5916482736439352,0.6666666666666666
41,Ozer-Dox,Health,0.9333333333333333,0.0845771144278607,GA,Duluth,0.38978791483110276,0.6831857137880949,0.15451407828021316,0.36363636363636365
43,Istone,Software,0.8,0.12189054726368159,VA,Reston,0.12961648683755864,0.03991596273831864,0.21418343328857703,0.696969696969697
44,Ganzgreen,Construction,0.7333333333333333,0.554726368159204,TN,Franklin,0.36143092430516083,0.4539463690924133,0.24547897079461978,0.36363636363636365
45,Zamhouse,Construction,0.6666666666666666,0.0945273631840796,ME,Lisbon Falls,0.28576562302402675,0.66293721609154,0.052605816178500624,0.45454545454545453
46,Openjocon,Construction,0.9333333333333333,0.18407960199004975,IL,Midlothian,0.4775441323850898,0.4292356264135729,0.3843450634442713,0.48484848484848486
47,Trisity,Health,0.8666666666666667,0.06218905472636816,CA,San Diego,0.25445519234834063,0.6408063891527496,0.03044331721137991,0.09090909090909091
48,Planetice,Health,0.8666666666666667,0.10199004975124377,MD,Silver Spring,0.4466735661874884,0.6855182207570647,0.21488297179485902,0.21212121212121213
49,Villadox,Construction,0.8666666666666667,0.0945273631840796,CA,Carlsbad,0.3412345062418602,0.10482021135573572,0.4089151199864148,0.42424242424242425
50,Alphacane,Retail,0.9333333333333333,0.004975124378109453,MO,O'Fallon,0.3037921564744036,0.5927234853542077,0.10939644715551008,0.5151515151515151
51,Rankcone,Government Services,0.8,0.08706467661691543,VA,Virginia Beach,0.21033126811637373,0.48684662811570845,0.06437586873009742,0.2727272727272727
52,Iceice,Government Services,0.7333333333333333,0.04975124378109453,WV,Star City,0.22612763959989854,0.14141341913711952,0.26483192966574615,0.2727272727272727
53,Fixquadtech,Health,0.8666666666666667,0.208955223880597,PA,Philadelphia,0.32362450733025694,0.7045587875213226,0.07151498938276002,0.3333333333333333
54,Zonhigh,IT Services,0.7333333333333333,0.236318407960199,IL,Chicago,0.5450978741018349,0.4522084808090165,0.44531199677633226,0.7272727272727273
55,Toughway,Financial Services,0.7333333333333333,0.5422885572139303,FL,St. Petersburg,0.5810666328098849,0.32890830522233744,0.5497111516479332,0.6666666666666666
56,Bluetexon,IT Services,0.7333333333333333,0.2885572139303483,TX,Plano,0.5432067472187058,0.8457757710404458,0.23436670782279456,0.6363636363636364
57,Nimvivafind,Financial Services,0.6666666666666666,0.08208955223880597,NJ,Newark,0.48913460644044504,0.26161056572334324,0.4858693438608583,0.6666666666666666
58,Eremenko,Financial Services,0.8666666666666667,0.14676616915422885,FL,Maitland,0.48111321258571127,0.315817602735675,0.44841025509786925,0.5454545454545454
59,Hot-Electrics,IT Services,0.4666666666666667,0.11194029850746269,GA,Augusta,0.7699055698177472,0.13697609890303528,0.8560965469408663,0.5757575757575758
60,Namdom,Software,0.9333333333333333,0.25870646766169153,IL,Chicago,0.32675402343827836,0.25262744131013465,0.3147798573683168,0.6666666666666666
61,Tempbam,Software,0.9333333333333333,0.3308457711442786,WA,Seattle,0.3577027399261472,0.61473326382325,0.15609907356421104,0.8484848484848485
62,Goodhouse,IT Services,0.6666666666666666,0.15422885572139303,VA,Herndon,0.6507102064078832,0.5716558419370533,0.4962896048209275,0.8181818181818182
63,Sumzoomit,Construction,0.7333333333333333,0.07711442786069651,MO,Lee's Summit,0.830759113169931,0.7796576667555036,0.580878894063346,0.6666666666666666
64,Goodtex,Government Services,0.8,0.3706467661691542,VA,Tysons Corner,0.5648888718892955,1,0.1759894007608498,0
65,Ranquote,Health,0.9333333333333333,0.9925373134328358,GA,Alpharetta,0.26592355970416837,0.42240512174973366,0.15878629472746844,0.2727272727272727
66,Zathtone,Software,0.6666666666666666,0.29850746268656714,NY,New York,0.35635941603860233,0.40844532189546173,0.26413754200104667,0.7272727272727273
67,Vivacode,Construction,0.6666666666666666,0.06716417910447761,LA,Lake Charles,0.37923291960573,0.4132894058481427,0.28633831985403274,0.24242424242424243
68,Dongcom,Retail,0.2,0.017412935323383085,NY,Cheektowaga,0.6328805756427223,0.2759026615034302,0.6339597262745188,0.3939393939393939
70,Jobzencane,Software,0.8,0.09701492537313433,PA,WAYNE,0.2826974856833775,0.2358334728540379,0.2759806822837292,0.7272727272727273
72,Vilacan,Retail,0,0.06716417910447761,UT,Orem,0.5547748425554514,0.6029373202851596,0.37578843118811806,0.45454545454545453
73,Stattechno,Health,1,0.19651741293532338,WA,Seattle,0.23950675902385532,0.4097993281963155,0.13686789143197084,0.3939393939393939
74,Conin,Construction,0.6666666666666666,0.05472636815920398,CA,Rancho Dominguez,0.4039069337681046,0.6099745777783407,0.20866384566820728,0.3333333333333333
75,Rezumfind,IT Services,0.06666666666666667,0.12189054726368159,VA,Herndon,0.6101977167298794,0.30959121676389534,0.5915131047169346,0.7878787878787878
77,Stiming,IT Services,1,0.05721393034825871,NY,Williamsville,0.39767829055026316,0.053473697801933444,0.49729716365384,0.7575757575757576
79,Tonjob,Financial Services,0.7333333333333333,0.21393034825870647,CA,Santa Barbara,0.3324037737628699,0.2342881384655569,0.3306326296163198,0.5757575757575758
80,Flextone,Financial Services,0.7333333333333333,0.6194029850746269,FL,Boca Raton,0.42551766682183245,0.2475277765377829,0.4244472930104489,0.6666666666666666
81,Lineity,Government Services,0.4666666666666667,0.27860696517412936,MA,Billerica,0.33974199089691803,0.23372110044397718,0.33888086201014683,0.21212121212121213
83,Xn-Media,Health,0.8666666666666667,0.2562189054726368,NJ,Lyndhurst,0.3017653554806884,0.6031736967906425,0.10165467803770069,0.24242424242424243
84,Drilldrill,Software,0.7333333333333333,0.07213930348258707,SF,San Francisco,0.29862837979979706,0.27729599578812614,0.27122634706435644,0.6060606060606061
85,Tristone,Construction,0.9333333333333333,0.1044776119402985,MD,Millersville,0.4966505015886888,0.3478291514747432,0.44824602458046664,0.3333333333333333
87,Tontam,Construction,0.5333333333333333,0.06218905472636816,VA,Ashburn,0.29038339901595717,0.7199776045008375,0.027331016069107594,0.3333333333333333
88,Ganjatam,IT Services,0.6666666666666666,0.17164179104477612,NJ,Iselin,0.7188958590559265,0.5208585921991463,0.5970965085535418,0.6363636363636364
89,Sumice,Retail,0.9333333333333333,0.7885572139303483,UT,Sandy,0.3435199892021431,0.5703326851196291,0.16430609922537848,0.6666666666666666
90,Vivadom,Software,0.7333333333333333,0.17661691542288557,CA,Santa Barbara,0.16797030629406717,0.366240061895096,0.08251453025300717,0.6060606060606061
91,Hatvollex,IT Services,0.2,0.18407960199004975,TX,FRISCO,0.5294226080328887,0.5952298526569424,0.3524230209436472,0.7272727272727273
92,Rankfind,Government Services,0.9333333333333333,0.24875621890547264,VA,Fairfax,0.4693549231729078,0.2825489886221589,0.45333435121192256,0.30303030303030304
93,Fixcan,Retail,0.6666666666666666,0.004975124378109453,GA,Atlanta,0.6182105495982995,0.46263366534664246,0.5189592719160718,0.5454545454545454
94,Technodexon,Software,0.4666666666666667,0.8109452736318408,UT,Provo,0.4865576994957629,0.35420191926690187,0.4339330286493062,0.6666666666666666
95,Tamtex,Government Services,0.6666666666666666,0.24129353233830847,VA,Fredericksburg,0.4690679048422841,0.38499797792872686,0.3986457515750189,0.3939393939393939
96,Itquadlab,Government Services,0.8666666666666667,0.2960199004975124,VA,Arlington,0.31854904398815,0.8048581194461353,0.012781515180234996,0.15151515151515152
98,Kinlax,Financial Services,0.2,0.2462686567164179,AZ,Tucson,0.4778710018566827,0.6273712348179936,0.27953286529714283,0.6363636363636364
99,Inchkix,Health,0.8,0.06965174129353234,MA,Northampton,0.344871573690517,0.7514015829462422,0.0696623129946299,0.30303030303030304
100,Labam,Construction,0.7333333333333333,0.3706467661691542,FL,Winter Garden,0.3148239635924782,0.5212423720310819,0.15928451665695417,0.45454545454545453
101,Black-Tax,Construction,0.8666666666666667,0.05223880597014925,MD,Columbia,0.16674433300254216,0.3781332528114146,0.07487415138529445,0.2727272727272727
102,Med-City,Retail,0.6666666666666666,0.03731343283582089,IL,Cicero,0.5333274190769014,0.5685522000329538,0.37081185070930883,0.48484848484848486
104,Vaiatrax,Financial Services,0.7333333333333333,0.05721393034825871,PA,Philadelphia,0.5414118938834206,0.03817807445492181,0.6610786903285847,0.7272727272727273
105,Ganzhex,Retail,0.8,0.04228855721393035,NY,Hopewell Junction,0.27392783158627465,0.24188426193172724,0.2632715499825739,0.42424242424242425
106,Dongstreet,Health,0.4666666666666667,0.5845771144278606,IN,Princeton,0.2606635094817179,0.6979046969564329,0.0068603245745892825,0.21212121212121213
107,Basetrax,Construction,0.8,0.06716417910447761,NY,Buffalo,0.3782503086210534,0.09902919127261985,0.4520768410137984,0.3939393939393939
109,Zenware,Health,0.8666666666666667,0.08955223880597014,CO,Centennial,0.3882566998228827,0.36996529024511754,0.31910656429757595,0.21212121212121213
111,Vivaity,Construction,0.6666666666666666,0.05472636815920398,WA,Lakewood,0.28503733841638973,0.3142877952395161,0.23687283623988997,0.5454545454545454
112,O-Touch,Health,0.4,0.9751243781094527,TX,Frisco,0.38479430653357455,0.5719043743648148,0.2081718047486205,0.21212121212121213
113,Flexlane,IT Services,0.3333333333333333,0.2960199004975124,MI,Novi,0.5455829966596133,0.4694533420460991,0.4366841744675711,0.7878787878787878
114,Zotcare,IT Services,0.4,0.18407960199004975,GA,Atlanta,0.6715518524923034,0.12158802925634256,0.7577475163726277,0.7272727272727273
116,Requote,Government Services,1,0.14925373134328357,MD,Bethesda,0.20821710501086044,0.6003028561207674,0.001866068576244492,0.3939393939393939
117,Freshholdings,Government Services,0.7333333333333333,0.15920398009950248,FL,Orlando,0.4334135496082122,0.13501225347610857,0.4927193667522827,0.36363636363636365
118,Icezunzim,Software,0.8666666666666667,0.03233830845771144,VA,Richmond,0.1659469597334259,0.42935320176267,0.04682413205066173,0.696969696969697
119,Hottam,Software,0.8,0.05970149253731343,IN,Indianapolis,0.37980530414681163,0.18425936774698765,0.40852251741906187,0.696969696969697
120,Lattechi,Retail,0.8666666666666667,0.07213930348258707,IL,Hickory Hills,0.523162924981629,0.14118235446322053,0.586642631574724,0.42424242424242425
121,It-Ity,Health,0.7333333333333333,0.07462686567164178,CA,Fresno,0.3290043112326048,0.3812006312498934,0.2489729764078443,0.3333333333333333
122,Islotfind,IT Services,0.9333333333333333,0.07213930348258707,DC,Washington,0.48374769341495943,0.16023967392708918,0.5338408665385499,0.8181818181818182
123,Yearla,Software,0.3333333333333333,0.07462686567164178,RI,Providence,0.4006504046643057,0.5368973612148649,0.2439248805601166,0.48484848484848486
124,Dancane,Software,0.7333333333333333,0.1517412935323383,CT,New Haven,0.2863828651308224,0.3516013691041606,0.21852477945180732,0.696969696969697
125,Citytrax,Financial Services,0.7333333333333333,0.04975124378109453,UT,Sandy,0.45334783127187117,0.09381889739247296,0.5361726796326182,0.5757575757575758
126,Sail-Lam,Government Services,0.9333333333333333,0.2960199004975124,MD,Rockville,0.33565940171021474,0.6590534499988611,0.1087020052714255,0.24242424242424243
127,Zotjoit,IT Services,0.8666666666666667,0.12189054726368159,MN,Bloomington,0.6029372994363666,0.558751870760686,0.45140088794002553,0.7575757575757576
128,Lanelex,Retail,0.8,0.024875621890547265,KS,Wichita,0.46411524909916896,0.33510159439732523,0.41976599130277686,0.3939393939393939
129,Hayfan,Health,0.8666666666666667,0.23880597014925373,CA,San Diego,0.3926243548345592,0.6057423759638804,0.1986912199513457,0.21212121212121213
130,Lacorporation,Software,0.8,0.1791044776119403,CA,San Diego,0.166055298764905,0.49297137423314263,0.013174280405743177,0.6666666666666666
131,Ganjafan,Government Services,0.7333333333333333,0.5323383084577115,NE,Omaha,0.3453065318723518,0.6356879286686394,0.13155173494441538,0.21212121212121213
132,Nimlux,Financial Services,0.9333333333333333,0.7064676616915423,NY,New York,0.29625498402099415,0.10684820736409857,0.3591260550821239,0.6363636363636364
133,Gogofan,Construction,0.8,0.18407960199004975,FL,Winter Garden,0.2999206882191917,0.5656504077290418,0.11957347995411739,0.36363636363636365
134,Sub-Fan,Software,1,0.05721393034825871,MA,Boston,0.21740399454620113,0.4949726067823713,0.06772250605467874,0.6060606060606061
135,Mediagreen,Health,0.9333333333333333,0.19651741293532338,TX,Dallas,0.2826267449017324,0.2744988057061738,0.25538132818841974,0.3333333333333333
137,Toughcare,Retail,0.6666666666666666,0.10945273631840796,CA,Burbank,0.5303762318182924,0.5847975175767997,0.3589930549305265,0.5151515151515151
138,Mathstrip,Government Services,0.8,0.11691542288557213,VA,Reston,0.4205835849145208,0.5840425224376363,0.24048878125015588,0.24242424242424243
139,Vilait,Software,0.8,0.5945273631840796,DE,Wilmington,0.14299029945128583,0.32478591531081313,0.07746426562987635,0.5151515151515151
140,Konkin,Health,0.06666666666666667,0.07711442786069651,TX,Austin,0.32851958918880597,0.2739909128862685,0.30535267866534427,0.21212121212121213
141,Unoline,IT Services,0.8,0.34577114427860695,MN,Minneapolis,0.7134559279923927,0.5672812421759019,0.5665649221832542,0.5757575757575758
142,Truesaokix,Health,0.7333333333333333,0.39552238805970147,CA,San Clemente,0.534253457461961,0.5755806725739001,0.3680841818847829,0.30303030303030304
143,Lamlax,IT Services,0.7333333333333333,0.07213930348258707,PA,Horsham,0.6598757185095633,0.3260621849994489,0.6365717451506724,0.6060606060606061
144,Saotaxon,Software,0.06666666666666667,0.1865671641791045,IL,Chicago,0.280603047891359,0.5426031876914239,0.11088552834730422,0.6666666666666666
145,Sanzatrax,Construction,0.8666666666666667,0.11940298507462686,CA,San Diego,0.21949557867611505,0.45132630816366204,0.09315421706448876,0.5757575757575758
146,Geoelectronics,Software,0.7333333333333333,0.18407960199004975,CA,San Diego,0.3929275439171088,0.7786270692776226,0.10725602849076872,0.6363636363636364
148,Trans-Dexon,Financial Services,0.26666666666666666,0.1890547263681592,MA,Boston,0.48119591872249656,0.14577974469907298,0.5387523295358799,0.5757575757575758
149,Zimholding,IT Services,0.2,0.014925373134328358,OR,Portland,0.6042749159997024,0.03410052866003838,0.731323373738342,0.7272727272727273
150,Scot-Lex,IT Services,0.9333333333333333,0.08208955223880597,MA,Chelmsford,0.5577296845041242,0.41128613028676636,0.4807129176817439,0.8181818181818182
151,Lexitrans,Health,0.8666666666666667,0.8308457711442786,WA,Seattle,0.3662967686431998,0.8767177007696129,0.02635056692873426,0.2727272727272727
152,Phystouch,IT Services,0.8,0.02736318407960199,NC,Waxhaw,0.6355309769026591,0.07929451113119847,0.7411855545677989,0.696969696969697
153,K-Job,IT Services,0.9333333333333333,0.12686567164179105,VA,Reston,0.5093162054865008,0.35202335326325734,0.4597367388601394,0.6363636363636364
154,Vilamedia,Software,0.8,0.31094527363184077,VA,Blacksburg,0.28888117120700996,0.34562658007836383,0.22440172703922903,0.8181818181818182
155,Bignamjob,Health,0.9333333333333333,0.32338308457711445,IL,Elk Grove Village,0.32495546534868197,0.7798030270698088,0.033018358466910015,0.30303030303030304
156,Kayplus,Government Services,0.7333333333333333,0.3805970149253731,FL,Clearwater,0.45158762239582056,0.5659328541584542,0.2836782626026996,0.15151515151515152
157,Hottom,Software,0.8,0.09701492537313433,MD,Baltimore,0.377788165552854,0.2065811141709758,0.3944900525862972,0.6666666666666666
158,Voltech,Software,0.6666666666666666,0.05472636815920398,NJ,Hamilton,0.41934784909474326,0.5253127672834487,0.27032299788956465,0.48484848484848486
159,Lamdombase,Construction,0.8666666666666667,0.014925373134328358,TX,Houston,0.4802533090715315,0.5642762777585337,0.3156023654399567,0.45454545454545453
160,Zathtechi,Software,0.26666666666666666,0.21393034825870647,CA,San Jose,0.2178825086233163,0.2262506222248872,0.21087268919691765,0.7878787878787878
161,Sunsaolax,Health,0.9333333333333333,0.03482587064676617,WA,Redmond,0.26611079998962667,0.5888220472064516,0.07065848575667598,0.30303030303030304
162,Zamfax,Government Services,0.8666666666666667,0.3208955223880597,FL,Fort Walton Beach,0.4030541393770626,0.12763207639394464,0.46375748579940085,0.18181818181818182
163,Zer-Plus,Software,0.6,0.06467661691542288,MA,Franklin,0.20090647327715658,0.52801087127624,0.03231974169017438,0.8787878787878788
164,Hexzoomity,Health,0.9333333333333333,0.024875621890547265,TX,Austin,0.42474102015116,0.5917248610164374,0.24091364435163048,0.45454545454545453
165,Vilahouse,Software,0.8,0.02736318407960199,CA,San Diego,0.29170114007305575,0.7633385964731277,0.005743025706277976,0.7878787878787878
166,Lamcare,Construction,0,0.26616915422885573,NY,Staten Island,0.28596693136301815,0.5272701772221102,0.12483303140365096,0.5151515151515151
167,Keytouch,Construction,0.9333333333333333,0.9925373134328358,CA,Vista,0.33851176214435985,0.5698383783305057,0.15914457642406674,0.36363636363636365
168,Kincon,Software,0.6666666666666666,0.3208955223880597,MI,Ann Arbor,0.5208466525091651,0.29649601965050804,0.5016969040947997,0.6060606060606061
169,Tancode,IT Services,1,0.014925373134328358,NY,Farmingdale,0.6843954847255483,0.5243242558558091,0.5578932363919645,0.8787878787878788
170,Dripcane,IT Services,0.7333333333333333,0.13681592039800994,VA,Reston,0.7807664575950317,0.2126587688584067,0.8276880832514801,0.696969696969697
171,Zimtechno,Software,0.4666666666666667,0.8084577114427861,MN,Minneapolis,0.5723792342713404,0.6846318599368076,0.35149218254062065,0.8181818181818182
172,Fax-Street,Software,0.8,0.1318407960199005,CA,Aliso Viejo,0.13021205112520898,0.4192376357160201,0.013492493976768511,0.5454545454545454
173,Scotstrip,Software,0.9333333333333333,0.1890547263681592,IL,Chicago,0.36472680390745443,0.005558627451320894,0.48704313932842136,0.696969696969697
